clip_dimension_id,clip_id,dimension_id,dim_suggestion_id
3609,5168,629,NULL
3610,5169,1837,NULL
3611,5170,1108,NULL
3612,5171,1838,NULL
3613,5172,628,NULL
3614,5173,1836,NULL
3615,5174,686,NULL
3616,5175,43,NULL
3617,5176,144,NULL
3618,5178,629,NULL
3627,5182,793,NULL
3620,5179,144,NULL
3621,5180,235,NULL
3623,5181,166,NULL
3626,5139,199,NULL
3628,5183,1840,NULL
3629,5184,363,NULL
3630,5185,363,NULL
3631,5186,393,NULL
3632,5187,265,NULL
3633,5188,262,NULL
3634,5189,393,NULL
3635,5190,32,NULL
3636,5191,2,NULL
3637,5192,363,NULL
3638,5193,740,NULL
3639,5194,393,NULL
3640,5195,265,NULL
3641,5196,744,NULL
3642,5197,393,NULL
3643,5198,262,NULL
3644,5199,363,NULL
3645,5200,102,NULL
3646,5201,102,NULL
3647,5202,393,NULL
3648,5203,291,NULL
3649,5204,102,NULL
3650,5205,363,NULL
3651,5206,43,NULL
3652,5207,1179,NULL
3653,5208,265,NULL
3654,5209,363,NULL
3656,5140,628,NULL
3657,5177,37,NULL
3658,5211,629,NULL
3659,5212,904,NULL
3660,5213,629,NULL
3661,5214,33,NULL
3662,5215,376,NULL
3663,5216,1322,NULL
3664,5217,629,NULL
3665,5218,6,NULL
3666,5219,628,NULL
3667,5220,144,NULL
3668,5221,33,NULL
3669,5222,6,NULL
3670,5223,673,NULL
3671,5224,1237,NULL
3672,5225,673,NULL
3673,5226,18,NULL
3674,5227,1370,NULL
3675,5228,2,NULL
3676,5229,548,NULL
3677,5230,199,NULL
3678,5231,686,NULL
3679,5232,6,NULL
3680,5233,1237,NULL
3681,5234,1841,NULL
3682,5235,376,NULL
3683,5236,1,NULL
3684,5237,199,NULL
3685,5238,272,NULL
3686,5239,18,NULL
3687,5240,673,NULL
3688,5241,380,NULL
3689,5242,1842,NULL
3690,5243,1651,NULL
3691,5244,686,NULL
3692,5245,144,NULL
3693,5246,1841,NULL
3694,5247,242,NULL
3695,5248,1651,NULL
3696,5249,1,NULL
3697,5250,166,NULL
3698,5251,199,NULL
3699,5252,793,NULL
6555,7165,629,NULL
6554,7164,629,NULL
3702,5252,1799,NULL
3703,5253,363,NULL
3704,5254,1510,NULL
3705,5255,2,NULL
3706,5256,102,NULL
3707,5257,363,NULL
3708,5257,1843,NULL
3709,5258,1517,NULL
3710,5259,1188,NULL
3711,5260,1843,NULL
3712,5260,1844,NULL
3713,5261,740,NULL
3714,5262,793,NULL
3715,5263,390,NULL
3716,5264,199,NULL
3717,5265,265,NULL
3718,5266,720,NULL
3719,5267,1845,NULL
3720,5268,380,NULL
3721,5269,2,NULL
3722,5270,265,NULL
3723,5271,390,NULL
3724,5272,2,NULL
3725,5273,1846,NULL
3726,5274,199,NULL
3727,5275,2,NULL
3728,5276,390,NULL
3729,5277,265,NULL
3730,5278,265,NULL
3731,5279,2,NULL
3732,5280,390,NULL
6553,7163,144,NULL
6552,7162,6,NULL
3735,5280,390,NULL
3736,5281,390,NULL
3737,5282,265,NULL
3738,5283,2,NULL
3739,5284,291,NULL
3740,5285,2,NULL
3741,5286,390,NULL
3742,5287,1847,NULL
3743,5288,265,NULL
3744,5289,199,NULL
3745,5290,1847,NULL
3746,5291,390,NULL
3747,5292,102,NULL
3748,5293,265,NULL
3749,5294,289,NULL
3750,5295,2,NULL
3751,5296,740,NULL
3752,5297,992,NULL
3753,5298,380,NULL
3754,5299,289,NULL
3755,5300,390,NULL
3756,5301,1848,NULL
3757,5302,199,NULL
3758,5303,1849,NULL
6551,7161,1704,NULL
6550,7160,628,NULL
6549,7159,628,NULL
6548,7158,6,NULL
3763,5304,1850,NULL
3764,5304,1851,NULL
3765,5304,1852,NULL
3766,5304,1853,NULL
3767,5304,1854,NULL
3768,5304,1855,NULL
3769,5304,1856,NULL
3770,5305,43,NULL
3771,5306,144,NULL
3772,5307,33,NULL
3773,5308,629,NULL
3774,5309,1857,NULL
3775,5310,1858,NULL
3776,5311,1859,NULL
3777,5312,43,NULL
3778,5313,1860,NULL
3779,5314,1858,NULL
3780,5315,1861,NULL
3781,5316,628,NULL
3782,5317,1862,NULL
3783,5318,43,NULL
3784,5319,1863,NULL
3785,5320,1864,NULL
3786,5321,1865,NULL
3787,5322,144,NULL
3788,5323,1866,NULL
3789,5324,14,NULL
3790,5325,1858,NULL
3791,5326,102,NULL
3792,5326,1867,NULL
3793,5327,2,NULL
3794,5327,1799,NULL
3795,5328,265,NULL
3796,5329,363,NULL
3797,5330,727,NULL
3798,5331,150,NULL
3799,5331,1868,NULL
3800,5332,102,NULL
3801,5333,2,NULL
3802,5333,1869,NULL
3803,5334,1179,NULL
3804,5335,2,NULL
3805,5335,1870,NULL
3806,5336,363,NULL
3807,5337,102,NULL
3808,5338,2,NULL
3809,5338,1871,NULL
3810,5339,102,NULL
3811,5340,727,NULL
3812,5341,2,NULL
3813,5341,1872,NULL
3814,5342,265,NULL
3815,5343,265,NULL
3816,5343,286,NULL
3817,5344,102,NULL
3818,5344,1873,NULL
3819,5345,1874,NULL
3820,5346,1179,NULL
3821,5347,43,NULL
3822,5347,1875,NULL
3823,5348,43,NULL
3824,5349,43,NULL
3825,5350,1868,NULL
3826,5350,1876,NULL
3827,5351,43,NULL
3828,5352,265,NULL
3829,5353,17,NULL
3830,5353,1877,NULL
3831,5354,2,NULL
3832,5355,745,NULL
3833,5356,1510,NULL
3834,5356,1878,NULL
3835,5357,1179,NULL
3836,5358,89,NULL
3837,5359,629,NULL
3838,5360,1879,NULL
3839,5361,904,NULL
3840,5362,1880,NULL
3841,5363,1881,NULL
3842,5364,1323,NULL
3843,5365,6,NULL
3844,5366,1882,NULL
3845,5367,376,NULL
3846,5368,1883,NULL
3847,5369,43,NULL
3848,5370,1884,NULL
3849,5371,1885,NULL
3850,5372,390,NULL
3851,5373,43,NULL
3852,5374,262,NULL
3853,5375,150,NULL
3854,5376,1886,NULL
3855,5377,400,NULL
3856,5378,1172,NULL
3857,5379,43,NULL
3858,5380,289,NULL
3859,5381,1887,NULL
3860,5382,265,NULL
3861,5383,740,NULL
3863,4387,793,NULL
3864,5384,144,NULL
3865,5385,628,NULL
3866,5386,43,NULL
3867,5387,904,NULL
3868,5388,1651,NULL
3869,5389,6,NULL
3871,5391,1018,NULL
3872,5392,89,NULL
3873,5393,235,NULL
3874,5394,1888,NULL
3875,5395,144,NULL
3876,5396,1889,NULL
3877,5397,37,NULL
3878,5404,6,NULL
3879,5402,629,NULL
3880,5405,6,NULL
3881,5403,390,NULL
3882,5421,363,NULL
3883,5420,89,NULL
3884,5419,265,NULL
3885,5418,1890,NULL
3886,5417,405,NULL
3887,5416,265,NULL
3888,5415,43,NULL
3889,5413,363,NULL
3890,5414,265,NULL
3891,5406,97,NULL
3893,5423,144,NULL
3894,5422,272,NULL
3895,5412,89,NULL
3896,5411,43,NULL
3897,5410,235,NULL
3898,5407,97,NULL
3900,5408,673,NULL
3901,5409,904,NULL
3902,5409,272,NULL
3903,5424,363,NULL
3904,5416,265,NULL
3905,5431,629,NULL
3906,5433,904,NULL
3907,5435,629,NULL
3910,5437,629,NULL
3911,5444,242,NULL
3912,5438,629,NULL
3913,5446,2,NULL
3914,5440,629,NULL
3915,5448,272,NULL
3916,5449,629,NULL
3917,5450,673,NULL
3918,5453,6,NULL
3919,5455,6,NULL
3920,5456,321,NULL
3921,5458,1018,NULL
3922,5460,10,NULL
3923,5457,629,NULL
3955,5429,272,NULL
3925,5462,272,NULL
3926,5430,272,NULL
3927,5466,629,NULL
3928,5465,235,NULL
3929,5432,657,NULL
3930,5472,629,NULL
3932,5473,686,NULL
3933,5479,18,NULL
3934,5483,89,NULL
3935,5434,1018,NULL
3936,5485,1892,NULL
3937,5487,1892,NULL
3938,5439,1048,NULL
3939,5426,629,NULL
3940,5442,376,NULL
3941,5443,235,NULL
3943,5427,144,NULL
3944,5445,1037,NULL
3945,5428,335,NULL
3946,5468,686,NULL
3947,5480,376,NULL
3948,5481,1364,NULL
3949,5482,166,NULL
3950,5436,260,NULL
3952,5447,249,NULL
3953,5452,235,NULL
3954,5461,235,NULL
3956,5484,686,NULL
3957,5486,43,NULL
3958,5464,629,NULL
3959,5467,43,NULL
3960,5491,144,NULL
3961,5469,628,NULL
3962,5496,696,NULL
3963,5471,1894,NULL
3964,5470,629,NULL
3965,5478,1895,NULL
3966,5474,904,NULL
3967,5474,629,NULL
3968,5475,1651,NULL
3971,5475,628,NULL
3970,5490,673,NULL
3972,5493,6,NULL
3973,5476,272,NULL
3976,5493,269,NULL
3975,5477,43,NULL
3977,5488,1325,NULL
3978,5498,1646,NULL
3979,5503,89,NULL
3980,5489,808,NULL
3981,5507,686,NULL
3982,5494,6,NULL
3983,5512,1378,NULL
3984,5513,363,NULL
3985,5514,265,NULL
3986,5495,1325,NULL
3987,5495,6,NULL
3988,5515,363,NULL
3989,5516,363,NULL
3990,5497,235,NULL
3991,5517,43,NULL
3992,5499,235,NULL
3993,5518,289,NULL
3994,5519,262,NULL
3995,5500,1671,NULL
3996,5520,102,NULL
3997,5521,2,NULL
3998,5501,1671,NULL
3999,5522,1846,NULL
4000,5523,289,NULL
4001,5502,43,NULL
4002,5524,265,NULL
4003,5504,1325,NULL
4004,5525,2,NULL
4005,5504,1894,NULL
4006,5526,363,NULL
4007,5527,2,NULL
4008,5528,363,NULL
4009,5505,1897,NULL
4010,5529,265,NULL
4011,5530,265,NULL
4012,5531,265,NULL
4013,5532,363,NULL
4014,5506,1897,NULL
4015,5533,363,NULL
4016,5534,102,NULL
4017,5535,15,NULL
4018,5536,43,NULL
4019,5508,1894,NULL
4020,5537,289,NULL
4021,5538,363,NULL
4022,5509,666,NULL
4023,5539,265,NULL
4024,5540,289,NULL
4025,5510,1037,NULL
4026,5541,747,NULL
4027,5542,16,NULL
4028,5511,10,NULL
4029,5543,1840,NULL
4030,5511,197,NULL
4031,5544,289,NULL
4032,5545,289,NULL
4033,5546,363,NULL
4034,5547,1799,NULL
4035,5548,43,NULL
4036,5549,1799,NULL
4037,5550,89,NULL
4038,5551,102,NULL
4039,5552,1799,NULL
4040,5553,1799,NULL
4041,5554,1799,NULL
4042,5555,1799,NULL
4043,5556,1799,NULL
4044,5557,1799,NULL
4045,5558,89,NULL
4046,5559,1799,NULL
4047,5560,43,NULL
4048,5561,1799,NULL
4049,5563,89,NULL
4050,5564,1799,NULL
4051,5565,89,NULL
4053,5566,363,NULL
4054,5567,265,NULL
4055,5568,289,NULL
4056,5569,1241,NULL
4057,5571,390,NULL
4058,5581,1096,NULL
4059,5572,363,NULL
4060,5583,718,NULL
4061,5583,1096,NULL
4062,5570,265,NULL
4063,5575,1899,NULL
4064,5573,265,NULL
4065,5584,1096,NULL
4066,5574,43,NULL
4067,5585,265,NULL
4068,5587,43,NULL
4069,5577,2,NULL
4070,5578,1899,NULL
4071,5580,1900,NULL
4072,5589,1510,NULL
4073,5604,2,NULL
4074,5582,102,NULL
4075,5591,262,NULL
4076,5594,1901,NULL
4077,5594,1902,NULL
4078,5576,1903,NULL
4079,5609,1299,NULL
4080,5611,265,NULL
4081,5614,745,NULL
4082,5592,1904,NULL
4085,5616,2,NULL
4084,5616,144,NULL
4086,5593,1906,NULL
4087,5621,747,NULL
4088,5603,1907,NULL
4089,5597,1037,NULL
4090,5606,289,NULL
4091,5608,265,NULL
4092,5598,1908,NULL
4093,5628,144,NULL
4094,5601,43,NULL
4095,5630,745,NULL
4096,5610,363,NULL
4098,5605,1910,NULL
4099,5613,1911,NULL
4100,5605,1912,NULL
4101,5624,43,NULL
4102,5612,1096,NULL
4103,5615,265,NULL
4104,5618,291,NULL
4105,5618,1275,NULL
4106,5620,1188,NULL
4107,5623,265,NULL
4108,5626,265,NULL
4109,5627,745,NULL
4110,5629,1096,NULL
4111,5631,1188,NULL
4112,5633,265,NULL
4114,5634,745,NULL
4115,5586,995,NULL
4116,5588,265,NULL
4117,5590,1914,NULL
4118,5595,363,NULL
4119,5596,265,NULL
4120,5599,1686,NULL
4135,5638,265,NULL
4122,5600,265,NULL
4123,5602,289,NULL
4124,5607,1915,NULL
4136,5639,2,NULL
4126,5617,2,NULL
4127,5619,102,NULL
4128,5622,265,NULL
4129,5625,363,NULL
4130,5632,1845,NULL
4137,5640,289,NULL
4132,5635,102,NULL
4133,5636,2,NULL
4134,5637,289,NULL
4138,5641,265,NULL
4139,5642,265,NULL
4140,5643,265,NULL
4141,5644,289,NULL
4142,5645,265,NULL
4143,5646,265,NULL
4146,5647,657,NULL
4145,5648,657,NULL
4147,5649,289,NULL
4148,5674,43,NULL
4149,5690,629,NULL
4150,5687,43,NULL
4151,5687,1,NULL
4154,5693,1704,NULL
4153,5693,1651,NULL
4155,5705,15,NULL
4156,5705,1,NULL
4157,5717,1919,NULL
4159,5732,1651,NULL
4160,5740,1,NULL
4161,5741,1920,NULL
4162,5741,15,NULL
4163,5741,1053,NULL
4164,5741,15,NULL
4167,5699,321,NULL
4171,5699,1926,NULL
4168,5694,1923,NULL
4169,5694,1924,NULL
4170,5726,1341,NULL
4172,5650,1925,NULL
4173,5651,144,NULL
4174,5652,1927,NULL
4175,5653,1892,NULL
4176,5654,89,NULL
4177,5655,1112,NULL
4178,5688,89,NULL
4179,5682,1053,NULL
4180,5743,629,NULL
4181,5782,43,NULL
4182,5783,629,NULL
4183,5784,673,NULL
4184,5785,1391,NULL
4185,5786,33,NULL
4186,5787,673,NULL
4188,5788,1391,NULL
4191,5790,673,NULL
4190,5789,89,NULL
4192,5791,1037,NULL
4193,5792,1477,NULL
4194,5793,272,NULL
4195,5794,6,NULL
4196,5795,6,NULL
4199,5797,1391,NULL
4198,5796,1391,NULL
4200,5798,1391,NULL
4201,5799,235,NULL
4202,5800,1928,NULL
4203,5801,1929,NULL
4204,5802,272,NULL
4205,5803,1037,NULL
4206,5804,1788,NULL
4207,5805,235,NULL
4208,5806,43,NULL
4209,5807,686,NULL
4210,5808,37,NULL
4211,5809,686,NULL
4212,5810,43,NULL
4213,5811,1391,NULL
4214,5812,325,NULL
4215,5813,673,NULL
4216,5814,272,NULL
4217,5815,1929,NULL
4218,5816,235,NULL
4219,5817,673,NULL
4220,5818,10,NULL
4221,5819,363,NULL
4222,5820,43,NULL
4223,5821,265,NULL
4224,5822,364,NULL
4225,5823,1930,NULL
4226,5824,43,NULL
4227,5825,265,NULL
4228,5826,363,NULL
4229,5827,262,NULL
4230,5828,364,NULL
4231,5829,265,NULL
4232,5830,363,NULL
4233,5831,717,NULL
4234,5832,364,NULL
4235,5833,291,NULL
4236,5834,717,NULL
4237,5835,364,NULL
4238,5836,102,NULL
4239,5837,265,NULL
4240,5838,363,NULL
4241,5839,265,NULL
4242,5840,291,NULL
4243,5841,291,NULL
4244,5842,363,NULL
4245,5843,364,NULL
4246,5844,363,NULL
4247,5845,102,NULL
4248,5846,43,NULL
4249,5847,89,NULL
4250,5848,363,NULL
4251,5849,265,NULL
4252,5850,745,NULL
4253,5851,740,NULL
4254,5852,363,NULL
4255,5853,717,NULL
4256,5854,745,NULL
4257,5855,364,NULL
4258,5856,43,NULL
4259,5877,43,NULL
4260,5878,43,NULL
4261,5880,43,NULL
4262,5858,629,NULL
4266,5860,673,NULL
4264,5859,629,NULL
4265,5885,1932,NULL
4267,5861,144,NULL
4268,5862,43,NULL
4269,5889,1933,NULL
4270,5863,629,NULL
4271,5864,43,NULL
4272,5867,673,NULL
4273,5866,43,NULL
4274,5865,673,NULL
4275,5875,144,NULL
4276,5873,13,NULL
4277,5870,89,NULL
4278,5879,6,NULL
4279,5883,235,NULL
4280,5886,929,NULL
4281,5888,673,NULL
4282,5891,1370,NULL
4283,5895,380,NULL
4284,5896,1369,NULL
4285,5898,6,NULL
4286,5899,89,NULL
4287,5900,1919,NULL
4288,5901,629,NULL
4289,5904,89,NULL
4290,5905,89,NULL
4291,5906,89,NULL
4292,5907,673,NULL
4293,5909,144,NULL
4294,5910,471,NULL
4295,5911,6,NULL
4297,5912,235,NULL
4298,5913,166,NULL
4299,5915,471,NULL
4300,5894,629,NULL
4301,5930,1934,NULL
4304,5894,1936,NULL
4303,5935,1935,NULL
4305,5936,1937,NULL
4306,5938,1938,NULL
4308,5894,1939,NULL
4309,5939,793,NULL
4317,5919,628,NULL
4311,5903,89,NULL
4312,5940,1634,NULL
4314,5942,1941,NULL
4315,5944,405,NULL
4318,5946,1943,NULL
4319,5894,628,NULL
4320,5921,629,NULL
4328,5986,1945,NULL
4323,5924,89,NULL
4324,5949,1944,NULL
4325,5925,43,NULL
4326,5916,629,NULL
4327,5951,400,NULL
4329,5986,629,NULL
4330,5917,904,NULL
4331,5933,628,NULL
4332,5918,629,NULL
4333,5947,269,NULL
4334,5920,1202,NULL
4335,5986,1946,NULL
4336,5952,235,NULL
4337,5922,673,NULL
4338,5954,1947,NULL
4339,5923,673,NULL
4340,5955,717,NULL
4341,5964,1725,NULL
4342,5923,260,NULL
4343,5964,1369,NULL
4344,5986,628,NULL
4345,5956,1948,NULL
4346,5965,269,NULL
4347,5926,1949,NULL
4348,5927,89,NULL
4349,5928,629,NULL
4350,5973,37,NULL
4351,5929,791,NULL
4352,5981,17,NULL
4353,5958,1950,NULL
4354,5981,1951,NULL
4355,5981,269,NULL
4356,5931,1949,NULL
4357,5982,235,NULL
4358,5932,629,NULL
4362,5987,43,NULL
4360,5959,1952,NULL
4363,5934,1954,NULL
4364,5937,89,NULL
4365,5960,1955,NULL
4366,5937,1704,NULL
4370,5962,1957,NULL
4368,5941,89,NULL
4369,5961,43,NULL
4371,5963,265,NULL
4372,5943,1164,NULL
4373,5945,629,NULL
4374,5945,1704,NULL
4375,5966,265,NULL
4376,5948,1958,NULL
4377,5968,89,NULL
4378,5967,740,NULL
4379,5970,686,NULL
4380,5970,37,NULL
4381,5974,260,NULL
4382,5969,1959,NULL
4383,5976,43,NULL
4384,5977,1118,NULL
4387,5978,1961,NULL
4386,5971,1960,NULL
4388,5972,1962,NULL
4389,5979,242,NULL
4390,5975,1962,NULL
4391,5980,1671,NULL
4392,5983,89,NULL
4393,5984,97,NULL
4394,5985,1671,NULL
4395,5989,150,NULL
4396,5990,265,NULL
4397,5991,718,NULL
4398,5992,265,NULL
4399,5993,43,NULL
4400,5994,289,NULL
4402,5995,262,NULL
4403,5996,150,NULL
4404,5997,745,NULL
4405,5998,1964,NULL
4406,5999,1965,NULL
4407,6000,289,NULL
4408,6001,102,NULL
4409,6002,2,NULL
4411,6003,717,NULL
4412,6004,1275,NULL
4413,6005,717,NULL
4414,6006,102,NULL
4415,6009,102,NULL
4416,6010,150,NULL
4417,6011,289,NULL
4418,6012,265,NULL
4419,6014,43,NULL
4420,6015,150,NULL
4421,6016,717,NULL
4422,6017,718,NULL
4423,6018,978,NULL
4424,6019,718,NULL
4425,6020,978,NULL
4427,6021,265,NULL
4428,6023,43,NULL
4429,6024,43,NULL
4430,6027,289,NULL
4431,6029,265,NULL
4432,6029,265,NULL
4433,6028,1968,NULL
4434,6030,718,NULL
4435,6031,150,NULL
4436,6031,150,NULL
4437,6033,150,NULL
4438,6034,1969,NULL
4439,6035,744,NULL
4458,6022,1188,NULL
4441,6036,150,NULL
4459,6013,1188,NULL
4448,6008,671,NULL
4455,5950,629,NULL
4445,5953,33,NULL
4460,5957,43,NULL
4456,6025,1188,NULL
4452,6032,89,NULL
4461,6043,1971,NULL
4454,6037,950,NULL
4462,6044,43,NULL
4463,6044,265,NULL
4464,6038,1686,NULL
4465,6050,1972,NULL
4466,6054,265,NULL
4467,6055,265,NULL
4468,6039,289,NULL
4469,6055,1973,NULL
4470,6055,291,NULL
4471,6040,262,NULL
4472,6056,1732,NULL
4473,6041,2,NULL
4474,6065,1971,NULL
4475,6068,291,NULL
4476,6042,1974,NULL
4477,6070,291,NULL
4478,6070,1914,NULL
4479,6077,43,NULL
4482,6079,1976,NULL
4481,6079,265,NULL
4483,6079,745,NULL
4484,6083,1977,NULL
4490,6091,745,NULL
4486,6045,265,NULL
4487,6045,363,NULL
4488,6086,43,NULL
4492,6048,1979,NULL
4491,6045,1979,NULL
4493,6093,1732,NULL
4494,6093,1914,NULL
4495,6053,717,NULL
4496,6058,291,NULL
4498,6060,717,NULL
4499,6064,2,NULL
4500,6072,265,NULL
4501,6074,291,NULL
4502,6081,43,NULL
4503,6082,289,NULL
4504,6085,363,NULL
4505,6046,43,NULL
4506,6089,265,NULL
4508,6047,150,NULL
4509,6094,740,NULL
4510,6095,2,NULL
4511,6049,1188,NULL
4512,6059,484,NULL
4513,6061,43,NULL
4514,6099,289,NULL
4515,6062,1980,NULL
4516,6063,262,NULL
4517,6067,2,NULL
4518,6069,1981,NULL
4519,6071,1982,NULL
4520,6073,484,NULL
4521,6075,150,NULL
4522,6076,1983,NULL
4523,6078,150,NULL
4527,6078,1517,NULL
4528,6080,1982,NULL
4529,6115,43,NULL
4530,6115,89,NULL
4531,6084,2,NULL
4532,6116,265,NULL
4533,6118,363,NULL
4534,6119,43,NULL
4535,6121,265,NULL
4559,6088,1988,NULL
4537,6122,265,NULL
4538,6097,2,NULL
4539,6098,2,NULL
4540,6123,2,NULL
4541,6100,1517,NULL
4542,6124,89,NULL
4543,6101,484,NULL
4544,6128,89,NULL
4545,6127,2,NULL
4546,6104,1982,NULL
4547,6127,363,NULL
4548,6126,363,NULL
4549,6106,1517,NULL
4550,6125,89,NULL
4551,6107,2,NULL
4552,6108,150,NULL
4553,6108,1982,NULL
4554,6109,1344,NULL
4555,6110,150,NULL
4556,6111,484,NULL
4557,6112,150,NULL
4558,6113,1988,NULL
4560,6114,262,NULL
4561,6117,43,NULL
4562,6120,150,NULL
4563,6129,629,NULL
4564,6131,1325,NULL
4565,6131,89,NULL
4577,6133,249,NULL
4578,6151,629,NULL
4568,6130,144,NULL
4576,6150,1037,NULL
4570,6132,629,NULL
4571,6137,272,NULL
4574,6134,1989,NULL
4573,6140,89,NULL
4575,6134,629,NULL
4579,6142,1237,NULL
4588,6147,629,NULL
4581,6153,628,NULL
4582,6135,89,NULL
4583,6143,235,NULL
4584,6155,144,NULL
4585,6144,235,NULL
4586,6146,671,NULL
4591,6157,1991,NULL
4590,6135,43,NULL
4592,6160,1992,NULL
4593,6148,37,NULL
4594,6136,808,NULL
4595,6162,1993,NULL
4596,6164,1048,NULL
4597,6154,43,NULL
4598,6169,1994,NULL
4599,6169,629,NULL
4607,6177,322,NULL
4603,6172,1996,NULL
4602,6158,1325,NULL
4604,6161,628,NULL
4605,6173,321,NULL
4612,6180,886,NULL
4609,6178,235,NULL
4610,6139,269,NULL
4611,6141,269,NULL
4613,6181,1037,NULL
4614,6145,1673,NULL
4615,6145,43,NULL
4616,6183,686,NULL
4617,6184,1998,NULL
4622,6149,97,NULL
4619,6186,1341,NULL
4620,6187,1994,NULL
4621,6188,628,NULL
4623,6149,37,NULL
4624,6156,242,NULL
4625,6133,242,NULL
4626,6159,199,NULL
4627,6159,89,NULL
4628,6163,144,NULL
4629,6194,102,NULL
4630,6163,15,NULL
4633,6165,1188,NULL
4632,6165,1335,NULL
4634,6196,102,NULL
4635,6166,97,NULL
4636,6166,629,NULL
4637,6168,10,NULL
4638,6170,629,NULL
4639,6174,144,NULL
4640,6176,249,NULL
4641,6152,1684,NULL
4642,6171,43,NULL
4643,6175,1477,NULL
4644,6179,671,NULL
4645,6182,37,NULL
4646,6185,2,NULL
4647,6189,16,NULL
4648,6190,1684,NULL
4649,6191,6,NULL
4650,6193,37,NULL
4651,6195,1370,NULL
4657,6192,1671,NULL
4653,6197,199,NULL
4654,6198,1441,NULL
4655,6199,1684,NULL
4656,6199,1671,NULL
4658,6200,629,NULL
4659,6201,376,NULL
4660,6202,356,NULL
4661,6203,686,NULL
4662,6204,37,NULL
4663,6205,363,NULL
4664,6206,376,NULL
4665,6207,166,NULL
4666,6213,363,NULL
4667,6214,265,NULL
4668,6216,265,NULL
4669,6218,89,NULL
4670,6220,363,NULL
4671,6208,363,NULL
4672,6223,2000,NULL
4673,6225,265,NULL
4674,6209,265,NULL
4675,6210,363,NULL
4676,6227,89,NULL
4677,6211,43,NULL
4678,6212,289,NULL
4679,6229,102,NULL
4680,6230,89,NULL
4681,6231,89,NULL
4682,6233,102,NULL
4683,6235,265,NULL
4684,6237,363,NULL
4685,6215,2,NULL
4686,6239,102,NULL
4687,6239,363,NULL
4688,6215,1188,NULL
4689,6217,2001,NULL
4690,6219,2,NULL
4691,6221,289,NULL
4692,6222,265,NULL
4693,6224,265,NULL
4694,6226,2,NULL
4695,6228,2,NULL
4696,6232,1037,NULL
4697,6234,289,NULL
4698,6236,102,NULL
4699,6238,289,NULL
4702,6241,2001,NULL
4701,6240,289,NULL
4703,6242,363,NULL
4704,6243,265,NULL
4705,6244,1188,NULL
4706,6245,199,NULL
4707,6246,199,NULL
4708,6247,363,NULL
4709,6248,265,NULL
4710,6248,97,NULL
4711,6249,43,NULL
4712,6249,199,NULL
4713,6250,262,NULL
4714,6251,265,NULL
4715,6252,89,NULL
4716,6253,289,NULL
4717,6254,2,NULL
4718,6255,15,NULL
4719,6255,1188,NULL
4720,6256,15,NULL
4721,6257,43,NULL
4722,6258,864,NULL
4723,6259,2,NULL
4724,6260,2,NULL
4725,6261,15,NULL
4726,6262,15,NULL
4727,6263,2,NULL
4728,6264,15,NULL
4729,6264,102,NULL
4730,6265,15,NULL
4731,6265,363,NULL
4732,6266,265,NULL
4733,6267,2,NULL
4734,6268,265,NULL
4735,6269,2,NULL
4736,6270,265,NULL
4737,6271,15,NULL
4738,6272,1728,NULL
4739,6273,1728,NULL
4740,6274,2,NULL
4741,6275,199,NULL
4742,6276,15,NULL
4743,6276,363,NULL
4744,6277,265,NULL
4745,6278,265,NULL
4746,6278,2,NULL
4747,6279,1188,NULL
4748,6279,15,NULL
4749,6280,2003,NULL
4750,6281,97,NULL
4751,6282,16,NULL
4752,6283,1188,NULL
4753,6283,15,NULL
4754,6287,363,NULL
4755,6288,265,NULL
4756,6284,15,NULL
4757,6284,97,NULL
4758,6284,1188,NULL
4759,6289,43,NULL
4760,6285,363,NULL
4761,6290,363,NULL
4762,6291,262,NULL
4763,6292,2,NULL
4764,6286,1188,NULL
4765,6286,15,NULL
4766,6293,102,NULL
4767,6294,265,NULL
4768,6295,2,NULL
4769,6296,265,NULL
4770,6297,363,NULL
4771,6298,265,NULL
4772,6299,265,NULL
4773,6300,363,NULL
4774,6301,363,NULL
4775,6302,2,NULL
4776,6303,363,NULL
4777,6304,363,NULL
4778,6305,2,NULL
4779,6306,265,NULL
4780,6307,43,NULL
4781,6308,265,NULL
4782,6309,2004,NULL
4783,6310,744,NULL
4784,6311,17,NULL
4785,6309,17,NULL
4786,6315,629,NULL
4787,6316,1037,NULL
4788,6317,2005,NULL
4789,6321,2006,NULL
4790,6328,1118,NULL
4791,6325,793,NULL
4792,6330,1118,NULL
4793,6339,693,NULL
4794,6362,6,NULL
4795,6335,1323,NULL
4796,6336,272,NULL
4797,6350,2007,NULL
4798,6351,2008,NULL
4799,6465,628,NULL
4800,6466,144,NULL
4801,6333,2009,NULL
4802,6467,43,NULL
4803,6469,272,NULL
4804,6355,6,NULL
4805,6327,793,NULL
4806,6360,1,NULL
4807,6378,629,NULL
4808,6338,2010,NULL
4809,6380,376,NULL
4810,6329,1673,NULL
4811,6319,2011,NULL
4812,6382,1788,NULL
4813,6376,2012,NULL
4814,6373,2013,NULL
4815,6367,2014,NULL
4816,6312,232,NULL
4984,6320,628,NULL
4818,6334,2016,NULL
4819,6314,144,NULL
4820,6313,628,NULL
4821,6393,1788,NULL
4822,6337,673,NULL
4823,6324,1188,NULL
4824,6318,33,NULL
4825,6394,272,NULL
4959,6432,13,NULL
4827,6322,272,NULL
4828,6340,2017,NULL
